"Text__TextElement-sc-if376j-0","mMx2LUixlnN_Fu45JpFB src","btE2c3IKaOXZ4VNAb8WQ href","Text__TextElement-sc-if376j-0 2","Text__TextElement-sc-if376j-0 3","Text__TextElement-sc-if376j-0 4","Text__TextElement-sc-if376j-0 href","Text__TextElement-sc-if376j-0 5","Text__TextElement-sc-if376j-0 href 2","standalone-ellipsis-one-line","standalone-ellipsis-one-line href","Text__TextElement-sc-if376j-0 6","Text__TextElement-sc-if376j-0 7"
"294","https://i.scdn.co/image/ab67616d0000485122701599c461f6553531f73d","https://open.spotify.com/track/48Q3snZ8muPxDrZooxj3jB","Inspiration",",","Unknown Brain","https://open.spotify.com/artist/0okpgBQamDqOZazBeH0J3I","Aviella","https://open.spotify.com/artist/5UA4NsiBgSQICPFMDKcPAe","Inspiration","https://open.spotify.com/album/2UXEFos695gOpPr7GmMRx7","Oct 19, 2021","3:02"
"295","https://i.scdn.co/image/ab67616d0000485179a74bed80ea8e2ac850af1f","https://open.spotify.com/track/5fiXA27viyX9WkPSHNr4HZ","Broken Glass","","Rachel Platten","https://open.spotify.com/artist/3QLIkT4rD2FMusaqmkepbq","","","Waves","https://open.spotify.com/album/1mH4ntQRUk1akxx6WNST8q","Oct 21, 2021","2:59"
"296","https://i.scdn.co/image/ab67616d00004851f7a3a5656060030a0d24855c","https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM","Dancin (feat. Luvli) - Krono Remix",", ,","Aaron Smith","https://open.spotify.com/artist/77qukKzmdI5BeMBR7WGUrN","Krono","https://open.spotify.com/artist/17TFSnqADESRM8BPSaM5aB","Dancin (feat. Luvli) [Krono Remix]","https://open.spotify.com/album/2J2f6vGACFrRghO1Ki74BE","Nov 12, 2021","3:18"
"297","https://i.scdn.co/image/ab67616d000048516d63fd3e1afa17b0d5563131","https://open.spotify.com/track/35IcAVSMsU9qzHfpPbvC8A","Feels Like","","Gracie Abrams","https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5","","","This Is What It Feels Like","https://open.spotify.com/album/7l2g05NyprwonSFIs2y8at","Nov 14, 2021","2:32"
"298","https://i.scdn.co/image/ab67616d000048513d90f5938459be40b7b6652a","https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46","Vente Pa' Ca (feat. Maluma)",",","Ricky Martin","https://open.spotify.com/artist/7slfeZO9LsJbWgpkIoXBUJ","Maluma","https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau","Vente Pa' Ca (feat. Maluma)","https://open.spotify.com/album/1FkaJUwfqLdQdSmRPBlw6l","Nov 15, 2021","4:19"
"299","https://i.scdn.co/image/ab67616d000048511dc7483a9fcfce54822a2f19","https://open.spotify.com/track/62zFEHfAYl5kdHYOivj4BC","International Love (feat. Chris Brown)",",","Pitbull","https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg","Chris Brown","https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z","Planet Pit (Deluxe Version)","https://open.spotify.com/album/4rG0MhkU6UojACJxkMHIXB","Nov 21, 2021","3:47"
"300","https://i.scdn.co/image/ab67616d00004851e19a5e41875ce6e26fa3d9ce","https://open.spotify.com/track/2SJjAyVojF82hAx7FLxFxV","Drifting (French 79 Remix)","","Margaux Avril","https://open.spotify.com/artist/4T3z2u4ZpoiTmhLpHw5Za1","","","Drifting (French 79 Remix)","https://open.spotify.com/album/6Io2sVm68wDIRNLKLedpQf","Nov 26, 2021","5:06"
"301","https://i.scdn.co/image/ab67616d00004851206eeefd687333b654ece807","https://open.spotify.com/track/1p61zyWNtBhbbAFzg4HUiq","Hello Beautiful","","Noah Schnacky","https://open.spotify.com/artist/1qDDkysTxJvFandHwP9CMx","","","Hello Beautiful","https://open.spotify.com/album/4ueD9HmKArqBLe9d5yEEDT","Dec 2, 2021","3:36"
"302","https://i.scdn.co/image/ab67616d00004851e27d81f2dc6d7b68c6cb247b","https://open.spotify.com/track/4sp1w7JAN1MZjUZfZof0sl","Stay","","Hanne Leland","https://open.spotify.com/artist/0bpp6ZhXQogfVnZHiWYNX0","","","Stay","https://open.spotify.com/album/44AzifuyovO2yAE5CqQ0Fm","Dec 26, 2021","3:29"
"303","https://i.scdn.co/image/ab67616d0000485146f6975761d26f4c43f9b176","https://open.spotify.com/track/4tERsdVCLtLtrGdFBf9DGC","New","","Daya","https://open.spotify.com/artist/6Dd3NScHWwnW6obMFbl1BH","","","New","https://open.spotify.com/album/2d0gY2dVxHmpcOLvQqQ7NL","Dec 26, 2021","3:50"
"304","https://i.scdn.co/image/ab67616d000048516c076fc850f473e8eb9a898c","https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk","A Whole New World (End Title) - From ""Aladdin""",",","ZAYN","https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81","Zhavia","https://open.spotify.com/artist/1CO6e7WRJvSFenmQO8n64C","A Whole New World (End Title) [From ""Aladdin""]","https://open.spotify.com/album/1m8eXQqp3QCQyR56fgbm6o","Dec 26, 2021","4:02"
"305","https://i.scdn.co/image/ab67616d000048517b71d907a2f2397a78fbf0bb","https://open.spotify.com/track/3Aw9MD8F4dbKEnUKKDY7rO","Make You Stay","","The Girl and The Dreamcatcher","https://open.spotify.com/artist/1xVYxkSq6IWhFpSW1OMe41","","","Make You Stay","https://open.spotify.com/album/0T5GRJeIz1aqF9q3KARbYI","Dec 31, 2021","3:35"
"306","https://i.scdn.co/image/ab67616d0000485126464bbfd79f4cf1d68613cf","https://open.spotify.com/track/2kh0yXMoclSGWJ688JR20a","Really Dont Care","","I Don't Fly","https://open.spotify.com/artist/0LknmtIpdm8oqwXF8e8T8N","","","Really Dont Care","https://open.spotify.com/album/3F2rTXk51pnexhqYva97Wb","Dec 31, 2021","3:22"
"307","https://i.scdn.co/image/ab67616d0000485165a76e70b1631a09be5b878f","https://open.spotify.com/track/6VLedRqw7wGnNa9epZ503a","Vacation",",","Damon Empero","https://open.spotify.com/artist/3V7VCc3oyM6c1x5lOWhmOx","Veronica","https://open.spotify.com/artist/6yNer6qvaSzSUpOezir835","Vacation","https://open.spotify.com/album/4olCMl193e2caUrA3OSzeJ","Dec 31, 2021","3:40"
"308","https://i.scdn.co/image/ab67616d000048510e6e6e8b5334c183a8e96748","https://open.spotify.com/track/2jfCy43LsFbCQoB6HyetlY","Let Me Love You (feat. Chris Crone)",",","SJUR","https://open.spotify.com/artist/1X6dfPmF8f5C5EW3WIGfvm","Chris Crone","https://open.spotify.com/artist/4GrH6djlMelZDucxke8WAk","Let Me Love You (feat. Chris Crone)","https://open.spotify.com/album/6Lmx4sQJ4lUrXxY64X4oeu","Dec 31, 2021","3:28"
"309","https://i.scdn.co/image/ab67616d00004851549e05dd834ca7be835d13b0","https://open.spotify.com/track/2VzAa8R6S0ZIdDkGprASGG","Without You",",","Embody","https://open.spotify.com/artist/0e7jcv95x5MTycydtfg6wv","Jack Hawitt","https://open.spotify.com/artist/0AikfZHjypmTXKZnPUq5ER","Lost & Found EP","https://open.spotify.com/album/2JxvoW70xkrySiA42AiWLk","Dec 31, 2021","3:00"
"310","https://i.scdn.co/image/ab67616d00004851c27b53492a2ee7fcebd74d6e","https://open.spotify.com/track/0zbzrhfVS9S2TszW3wLQZ7","September Song","","JP Cooper","https://open.spotify.com/artist/4kYGAK2zu9EAomwj3hXkXy","","","Raised Under Grey Skies (Deluxe)","https://open.spotify.com/album/3cS0qzNDjE5SjdAL1W98fo","Jan 1, 2022","3:40"
"311","https://i.scdn.co/image/ab67616d0000485199e6222625adb1dffb991ffb","https://open.spotify.com/track/0ilj2uO9WoUSkyzNRanpAd","Give Me Your Love","","DEAMN","https://open.spotify.com/artist/1Q50Y9cXWlkNEG6gJfUP1e","","","Save Me","https://open.spotify.com/album/2yeg3uKrWWCGWCH7Ef3eZY","Jan 2, 2022","3:17"
"312","https://i.scdn.co/image/ab67616d00004851fa45dd17c56dac75d976bbfa","https://open.spotify.com/track/7aU3KGK8rcyRgaHkxLLLFJ","Body to Body",",","Mike Perry","https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c","Imani Williams","https://open.spotify.com/artist/7bFuEkk1929rDOdLywT3rn","Body to Body","https://open.spotify.com/album/6SXBGYHE4Rxf5p2fsjkUtf","Jan 2, 2022","2:58"
"313","https://i.scdn.co/image/ab67616d000048517fd57367322c558ca19c9ed8","https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS","OK",",","Robin Schulz","https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S","James Blunt","https://open.spotify.com/artist/7KMqksf0UMdyA0UCf4R3ux","OK","https://open.spotify.com/album/5IgTY4yg7QK2kVVNrztnmo","Jan 2, 2022","3:09"
"314","https://i.scdn.co/image/ab67616d00004851d0d90d516468655298b85062","https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml","Play",", , ,","K-391","https://open.spotify.com/artist/6pWcSL9wSJZQ9ne0TnhdWr","Alan Walker","https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN","Play","https://open.spotify.com/album/4uIhRJj1Au4TiyHhCOZys5","Jan 2, 2022","2:47"
"315","https://i.scdn.co/image/ab67616d00004851768c262077eb6de3cce11775","https://open.spotify.com/track/2Xy1UIVfOlukyye6Fd0wrI","Follow Me",",","Sam Feldt","https://open.spotify.com/artist/20gsENnposVs2I4rQ5kvrf","Rita Ora","https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr","Follow Me","https://open.spotify.com/album/63P6lbTxTP2OpbC7SOrIfK","Jan 2, 2022","2:49"
"316","https://i.scdn.co/image/ab67616d00004851bedcd1232c4bf046d9e214f3","https://open.spotify.com/track/7arTVunUINTV3DmIk1FmZc","Anywhere","","Rita Ora","https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr","","","Phoenix (Deluxe)","https://open.spotify.com/album/4w5l1a26kIwmQvKkTxm2M3","Jan 2, 2022","3:35"
"317","https://i.scdn.co/image/ab67616d00004851d3d56975969a6aa4ddb7d3cd","https://open.spotify.com/track/6UW9S0skvWZ9PUvLti7aZP","Somebody Else",",","Zonoma","https://open.spotify.com/artist/5UrrQCLgSkyFRo0I59nXWH","Sara Farell","https://open.spotify.com/artist/39S7Y72G0tdDPy2INGFicV","Somebody Else","https://open.spotify.com/album/4Nrw8ETybU3f1SFV2aEhfB","Jan 2, 2022","3:20"
"318","https://i.scdn.co/image/ab67616d0000485113b3e37318a0c247b550bccd","https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL","Photograph","","Ed Sheeran","https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V","","","x (Deluxe Edition)","https://open.spotify.com/album/1xn54DMo2qIqBuMqHtUsFd","Jan 2, 2022","4:18"
"319","https://i.scdn.co/image/ab67616d00004851e7bd365fb962fb7882a81d24","https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3","Marvin Gaye (feat. Meghan Trainor)",",","Charlie Puth","https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7","Meghan Trainor","https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz","Some Type of Love","https://open.spotify.com/album/5t4A7Loq1pKRFlkBOs1O2O","Jan 2, 2022","3:10"
"320","https://i.scdn.co/image/ab67616d000048516bc7473df6c9d1fd90972e84","https://open.spotify.com/track/5xdVqHtFS0eLuNp4Z8Wbpa","Good For You",",","Selena Gomez","https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx","A$AP Rocky","https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca","Revival (Deluxe)","https://open.spotify.com/album/3Kbuu2tHsIbplFUkB7a5oE","Jan 2, 2022","3:41"
"320","https://i.scdn.co/image/ab67616d000048516bc7473df6c9d1fd90972e84","https://open.spotify.com/track/5xdVqHtFS0eLuNp4Z8Wbpa","Good For You","Selena Gomez","Jan 2, 2022","https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx","3:41","https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca","Revival (Deluxe)","https://open.spotify.com/album/3Kbuu2tHsIbplFUkB7a5oE",",","A$AP Rocky"
"321","https://i.scdn.co/image/ab67616d000048510e36690135fa1a30d048e604","https://open.spotify.com/track/6LoQHIo74tOzQ8EsLEkhgF","Come & Get It","","Selena Gomez","https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx","","","Stars Dance (Bonus Track Version)","https://open.spotify.com/album/3cGKAHAUhAaTTezK4GbBhQ","Jan 2, 2022","3:51"
"322","https://i.scdn.co/image/ab67616d000048513ff382cef352fba812abd8c1","https://open.spotify.com/track/4n8jPTf8wgI99ryFmbnDPc","The Heart Wants What It Wants","","Selena Gomez","https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx","","","Love You Like A Love Song, Come & Get It, and More","https://open.spotify.com/album/3sWE3cTMtP9Cvl3aHusvyD","Jan 2, 2022","3:47"
"323","https://i.scdn.co/image/ab67616d000048511c8193de8d62b2ffa49a09db","https://open.spotify.com/track/3TcL0dyCMyr0kyTTc4NLgI","Who Says","","Selena Gomez & The Scene","https://open.spotify.com/artist/6dJeKm76NjfXBNTpHmOhfO","","","When The Sun Goes Down","https://open.spotify.com/album/49yHvRh1cOfLcEKukEP7Ox","Jan 2, 2022","3:15"
"324","https://i.scdn.co/image/ab67616d000048516dee21d6cd1823e4d6231d37","https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe","Stay",",","Rihanna","https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H","Mikky Ekko","https://open.spotify.com/artist/1buzCmyYZE4kcdLRudsb8V","Unapologetic (Deluxe)","https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY","Jan 2, 2022","4:00"
"325","https://i.scdn.co/image/ab67616d0000485126a2f5224465a369f8abbf88","https://open.spotify.com/track/0HZhYMZOcUzZKSFwPOti6m","jar of hearts","","Christina Perri","https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6","","","lovestrong.","https://open.spotify.com/album/3XNK8vPk3O1rjhDZyOMJ6n","Jan 2, 2022","4:06"
"326","https://i.scdn.co/image/ab67616d000048512f76b797c382bedcafdf45e1","https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg","Story of My Life","","One Direction","https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq","","","Midnight Memories (Deluxe)","https://open.spotify.com/album/7p1fX8aUySrBdx4WSYspOu","Jan 2, 2022","4:05"
"327","https://i.scdn.co/image/ab67616d000048515b6bcc59c3562a6f362344c6","https://open.spotify.com/track/3P3pw6C19j31Rnzgo3JG7o","Perfect Strangers",",","Jonas Blue","https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf","JP Cooper","https://open.spotify.com/artist/4kYGAK2zu9EAomwj3hXkXy","Blue","https://open.spotify.com/album/2xZSrcBmvMw9Y8hac6xU7L","Jan 2, 2022","3:16"
"328","https://i.scdn.co/image/ab67616d00004851fd575f91e7611c15fa74ac44","https://open.spotify.com/track/4P6g8wuXeR3wznFk7WnI4w","Losing Me",",","Gabrielle Aplin","https://open.spotify.com/artist/3w6zswp5THsSKYLICUbDTZ","JP Cooper","https://open.spotify.com/artist/4kYGAK2zu9EAomwj3hXkXy","Losing Me","https://open.spotify.com/album/5MS4jSKio1OjUOKOnTEEat","Jan 2, 2022","3:00"
"329","https://i.scdn.co/image/ab67616d00004851942b53961f05678abdcc681c","https://open.spotify.com/track/7Lv78wiIJcKgND9Zi7AIOt","Fall Into Me","","Forest Blakk","https://open.spotify.com/artist/7q7IUe2AqtifSZ2q52kHFc","","","Fall Into Me","https://open.spotify.com/album/6nRIGu1lglm6SZC3oG3L4l","Jan 3, 2022","3:46"
"330","https://i.scdn.co/image/ab67616d000048514bb6dc6e51acde6b7a562745","https://open.spotify.com/track/7eQHxigpuDJjCG50JyzU8v","BUTTERFLIES",",","MAX","https://open.spotify.com/artist/1bqxdqvUtPWZri43cKHac8","Ali Gatie","https://open.spotify.com/artist/4rTv3Ejc7hKMtmoBOK1B4T","BUTTERFLIES","https://open.spotify.com/album/4TENiEyNNnHbRixbSa0XKg","Jan 3, 2022","3:11"
"331","https://i.scdn.co/image/ab67616d00004851eeeaa00a7778f140cbb76755","https://open.spotify.com/track/0s8aU1K1veT7CSpBfqZEFP","Rise","","Calum Scott","https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX","","","Rise","https://open.spotify.com/album/0mBLsvxWpym819aVv6uJO3","Jan 3, 2022","3:36"
"332","https://i.scdn.co/image/ab67616d000048517d2f918a1b23f98ceb7510fa","https://open.spotify.com/track/1F6oGPF75u9RuHH4BGx9Bf","We Are Never Ever Getting Back Together","","Taylor Swift","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02","","","Red","https://open.spotify.com/album/5FerdPFXSHSnCVq4OBy4Ey","Jan 3, 2022","3:13"
"333","https://i.scdn.co/image/ab67616d000048516dee21d6cd1823e4d6231d37","https://open.spotify.com/track/6O20JhBJPePEkBdrB5sqRx","Diamonds","","Rihanna","https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H","","","Unapologetic (Deluxe)","https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY","Jan 3, 2022","3:45"
"334","https://i.scdn.co/image/ab67616d00004851cd0c179f4cc7c5d4f61b5a28","https://open.spotify.com/track/2eJ8ij1T3cNUKiGdcUvKhy","Baby",",","Justin Bieber","https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s","Ludacris","https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi","My Worlds (International Version)","https://open.spotify.com/album/6gdLfnf2vdNlMTyhJHaDLs","Jan 3, 2022","3:33"
"335","https://i.scdn.co/image/ab67616d00004851727ecc0bd8f5112e8e45fd3c","https://open.spotify.com/track/34ZfAjSGM4vxJ1P6N5geSp","butterfly","","Sody","https://open.spotify.com/artist/01y8iBZYk8aeNfPsuTVrAt","","","butterfly","https://open.spotify.com/album/4n0NmhE2JvEhqkfdQnPDW6","Jan 3, 2022","3:09"
"336","https://i.scdn.co/image/ab67616d00004851f07181ce84046fdc057a7810","https://open.spotify.com/track/39Kwdk4oDypLZ5d2aRAj5W","Is It Just Me?","","Emily Burns","https://open.spotify.com/artist/6Gi8ZaXGx8MK79HwzXpuVZ","","","Is It Just Me?","https://open.spotify.com/album/3HtC8zN9n7yvlm3ZQ4q6CT","Jan 3, 2022","3:23"
"337","https://i.scdn.co/image/ab67616d000048517a5cd29e48226b1b80367d55","https://open.spotify.com/track/2zenXe3zo8bO6AvN3pYGRH","You and I",",","Wahlstedt","https://open.spotify.com/artist/7yOWqfe8iP613Ne5SV9XPP","Next to Neon","https://open.spotify.com/artist/4pooXkYjBxl4t18gUeTQxa","Lucidfantasy","https://open.spotify.com/album/0VRheJHidEngLL7rgeL6uM","Jan 3, 2022","2:34"
"338","https://i.scdn.co/image/ab67616d000048519f14246975770001869ca199","https://open.spotify.com/track/6JA7luAMEbqSI2VZe5mLHg","Sing It With Me",",","JP Cooper","https://open.spotify.com/artist/4kYGAK2zu9EAomwj3hXkXy","Astrid S","https://open.spotify.com/artist/3AVfmawzu83sp94QW7CEGm","Sing It With Me (Acoustics)","https://open.spotify.com/album/1XK0ARZ0qqFBLfH1IoA050","Jan 3, 2022","3:21"
"339","https://i.scdn.co/image/ab67616d0000485177be69335c5ac751914a2d05","https://open.spotify.com/track/4pYuF0EXJwjNUG09vhxxbp","Lost My Mind","","Alice Kristiansen","https://open.spotify.com/artist/4GhlwQ4mxyuwgeOiuWePZl","","","Lost My Mind","https://open.spotify.com/album/7fgTSpbSJZKA9y9Suu5deG","Jan 9, 2022","2:53"
"340","https://i.scdn.co/image/ab67616d000048518e26bf4293c9da7a6439607b","https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl","This Feeling",",","The Chainsmokers","https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp","Kelsea Ballerini","https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF","Sick Boy","https://open.spotify.com/album/6ZvDJs17O3woQirttKRYCG","Jan 12, 2022","3:17"
"341","https://i.scdn.co/image/ab67616d00004851b993cba8ff7d0a8e9ee18d46","https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0","Stay",",","Zedd","https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq","Alessia Cara","https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR","Stay","https://open.spotify.com/album/1I4W7JKzYbl8VKRfD61DIS","Jan 12, 2022","3:30"
"342","https://i.scdn.co/image/ab67616d00004851a2443b7447d1a781dbe9d1ec","https://open.spotify.com/track/2GdGb6bdMYoq7EHkmWvb5D","No Promises","","Shayne Ward","https://open.spotify.com/artist/6H4lieipng8aGu3Hbd1UeJ","","","Shayne Ward (Expanded Edition)","https://open.spotify.com/album/5OVa321qfDoIKRFaYxjZNC","Jan 13, 2022","3:42"
"343","https://i.scdn.co/image/ab67616d000048514a5584795dc73860653a9a3e","https://open.spotify.com/track/5G2c6FsfTzgYUzageCmfXY","One Thing","","One Direction","https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq","","","Up All Night","https://open.spotify.com/album/6cunQQ7YZisYOoiFu2ywIq","Jan 13, 2022","3:17"
"344","https://i.scdn.co/image/ab67616d00004851c0758d813c09f649f630f405","https://open.spotify.com/track/5xvUgoVED1F4mBu8FL0HaW","Ready or Not","","Bridgit Mendler","https://open.spotify.com/artist/4VhL8KLjVso4vLfOLVViTb","","","Hello My Name Is...","https://open.spotify.com/album/114sumrk5wTeMWHVin86QC","Jan 14, 2022","3:20"
"345","https://i.scdn.co/image/ab67616d00004851b503cdb444b28826c4ca9217","https://open.spotify.com/track/2N2s2s2w0jmSIPNZcm8Jnr","Hooked","","Why Don't We","https://open.spotify.com/artist/2jnIB6XdLvnJUeNTy5A0J2","","","8 Letters","https://open.spotify.com/album/2qIbHfs93z6eDwGoAdCkXA","Jan 21, 2022","3:24"
"346","https://i.scdn.co/image/ab67616d00004851296c89a14667b01a90c09a71","https://open.spotify.com/track/5OHwyr1icA3MYqRMiSKAMu","Could This Be Love","","The Wanted","https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1","","","Word Of Mouth (Deluxe)","https://open.spotify.com/album/4kOQZmvSBepp9AUhc65Tgf","Jan 21, 2022","3:08"
"347","https://i.scdn.co/image/ab67616d000048516c6e96fbf9a0a7933e8d46d7","https://open.spotify.com/track/4BPm0wylvoPfC7fGO0inhQ","Lighthouse",", ,","Mike Perry","https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c","Hot Shade","https://open.spotify.com/artist/3GtCKJA4SkOxN65MWjm82R","Lighthouse","https://open.spotify.com/album/4bpWfRaavUHXXl0LAUt0s2","Jan 21, 2022","2:47"
"347","https://i.scdn.co/image/ab67616d000048516c6e96fbf9a0a7933e8d46d7","https://open.spotify.com/track/4BPm0wylvoPfC7fGO0inhQ","Lighthouse","Mike Perry","Jan 21, 2022","https://open.spotify.com/artist/6lB8vOoI4DRrrVxXwuV19c","2:47","https://open.spotify.com/artist/3GtCKJA4SkOxN65MWjm82R","Lighthouse","https://open.spotify.com/album/4bpWfRaavUHXXl0LAUt0s2",", ,","Hot Shade"
"348","https://i.scdn.co/image/ab67616d00004851681d6da9a0ab5ff23fadf0f9","https://open.spotify.com/track/6THwtgImf1ZAR2w3iknjeS","We Don't Care",",","Sigala","https://open.spotify.com/artist/1IueXOQyABrMOprrzwQJWN","The Vamps","https://open.spotify.com/artist/7gAppWoH7pcYmphCVTXkzs","Brighter Days","https://open.spotify.com/album/5rr0xAQfk01cPi1N37jX11","Jan 21, 2022","3:27"
"349","https://i.scdn.co/image/ab67616d0000485199e6222625adb1dffb991ffb","https://open.spotify.com/track/25YvjoRZnY2FJLq736dDyY","Hypnotized","","DEAMN","https://open.spotify.com/artist/1Q50Y9cXWlkNEG6gJfUP1e","","","Save Me","https://open.spotify.com/album/2yeg3uKrWWCGWCH7Ef3eZY","Jan 21, 2022","3:18"
"350","https://i.scdn.co/image/ab67616d0000485199e6222625adb1dffb991ffb","https://open.spotify.com/track/3n9Ty549C2SAXu8PjQZNJS","Ecstasy","","DEAMN","https://open.spotify.com/artist/1Q50Y9cXWlkNEG6gJfUP1e","","","Save Me","https://open.spotify.com/album/2yeg3uKrWWCGWCH7Ef3eZY","Jan 21, 2022","3:25"
"351","https://i.scdn.co/image/ab67616d0000485163f0fb3772cf8600206ff125","https://open.spotify.com/track/2GxeuGTn4FJ7M4FFsfVEhK","Blue in My Eyes",",","NLSN","https://open.spotify.com/artist/7vO5wbzI9RdVYlOGFL2ofk","Lisa Rowe","https://open.spotify.com/artist/4WCciDwAfaLXtcH4yjfaDq","Blue in My Eyes","https://open.spotify.com/album/7xD6Obc5R6dE3xwA1EYJic","Jan 21, 2022","3:18"
"352","https://i.scdn.co/image/ab67616d000048513d0887f945d042f48fbf52dc","https://open.spotify.com/track/6w3qhogFltLYV8c4aJIEBW","You're Worth It","","Cimorelli","https://open.spotify.com/artist/4988ULVP4X7nco6pLh1PA2","","","Renegade","https://open.spotify.com/album/4BUFVfRATgnxYOS3uz8Dd8","Jan 21, 2022","3:43"
"353","https://i.scdn.co/image/ab67616d000048516eb0b9e73adcf04e4ed3eca4","https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy","She Loves Control","","Camila Cabello","https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF","","","Camila","https://open.spotify.com/album/2vD3zSQr8hNlg0obNel4TE","Jan 23, 2022","2:57"
"354","https://i.scdn.co/image/ab67616d000048513c03bff3da834d9ca7118d98","https://open.spotify.com/track/6Nw6XxOGVgKPOgi8LidyPq","Our Beloved Summer","","Kim Kyung Hee","https://open.spotify.com/artist/35CFI6iSFTyM0scQKBu8eE","","","Our Beloved Summer (Original Television Soundtrack), Pt. 11","https://open.spotify.com/album/460wwJJ7kVYYue0MfHTsVD","Jan 26, 2022","3:12"
"355","https://i.scdn.co/image/ab67616d00004851d859b4bb308e33eaebf172ee","https://open.spotify.com/track/1Qhcx4uDQ4RFy9m4mKdzUN","So Tender","","Say Sue Me","https://open.spotify.com/artist/4tvbo17gXpYgSr8sTlkaby","","","Nevertheless, (Original Television Soundtrack, Pt. 8)","https://open.spotify.com/album/7uuHf9rwmvlkUS9AlxK6D2","Jan 26, 2022","4:28"
"356","https://i.scdn.co/image/ab67616d00004851a787f718fb485b66d6219247","https://open.spotify.com/track/6FYbr9QzRoZPh0Re8lDO9z","7 Minutes","","Dean Lewis","https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y","","","A Place We Knew","https://open.spotify.com/album/61G7KL6rpj167r6H4CzS8C","Jan 28, 2022","3:31"
"357","https://i.scdn.co/image/ab67616d0000485113e30b1cde03a8c7524d34bb","https://open.spotify.com/track/3VWca8hX0pymmh1p0lQt3F","Firefly",",","BEAUZ","https://open.spotify.com/artist/2Wzb0u138rgoZQTK3ytknT","Ameria","https://open.spotify.com/artist/1rHE9GIzQio52kTCadXdyL","Firefly","https://open.spotify.com/album/3HulBQ4GNMYJqoUoRrLbZx","Feb 3, 2022","3:00"
"358","https://i.scdn.co/image/ab67616d00004851bb62bd19d2526cdac1e665ac","https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE","Wake Up Where You Are","","State of Sound","https://open.spotify.com/artist/05o1zW8b6PV6rEquXr74sB","","","Wake Up Where You Are","https://open.spotify.com/album/2F5kVjsgGY1pYzJ1SrSEWo","Feb 3, 2022","3:27"
